Genus	Species	Marker	Sequence_Count	genDiv_mx	genDiv_mn	match_name
Solanum	Solanum_nigrum	rbcL	38	0.00552388609913245	0.000971758275129062	Solanum_nigrum_rbcLtxt
Soldanella	Soldanella_alpina	58SrRNA	4	0.0217391304347826	0.0082815734989648	Soldanella_alpina_58SrRNAtxt
Soldanella	Soldanella_minima	ndhJ	4	0.00240663469095056	0.00163502975267896	Soldanella_minima_ndhJtxt
Soldanella	Soldanella_pusilla	58SrRNA	4	0.0046656298600311	0.0015552099533437	Soldanella_pusilla_58SrRNAtxt
Solidago	Solidago_virgaurea	rbcL	11	0.00939599612694619	0.000381679389312977	Solidago_virgaurea_rbcLtxt
Sonchus	Sonchus_arvensis	matK	22	0.0276592429177941	0.00233959152667406	Sonchus_arvensis_matKtxt
Sonchus	Sonchus_asper	matK	22	0.00144756090180349	5.97478640138615e-05	Sonchus_asper_matKtxt
Sonchus	Sonchus_oleraceus	matK	48	0.0063086019903739	9.45626477541371e-05	Sonchus_oleraceus_matKtxt
Sonchus	Sonchus_pustulatus	matK	7	0.000238403655877274	0.000176616036736136	Sonchus_pustulatus_matKtxt
Sonchus	Sonchus_tenerrimus	matK	5	0.00183755097277679	0.000305250305250305	Sonchus_tenerrimus_matKtxt
Sophora	Sophora_alopecuroides	matK	11	0.014364470987545	0.00142671854734112	Sophora_alopecuroides_matKtxt
Sorbus	Sorbus_aucuparia	rbcL	19	0.00356707536822154	0.000156274417877793	Sorbus_aucuparia_rbcLtxt
Sparganium	Sparganium_angustifolium	rbcL	9	0.00189847546826519	0.000230627306273063	Sparganium_angustifolium_rbcLtxt
Sparganium	Sparganium_emersum	rbcL	11	0.00116931885264394	0	Sparganium_emersum_rbcLtxt
Sparganium	Sparganium_erectum	rbcL	6	0.00104725034742903	0	Sparganium_erectum_rbcLtxt
Sparganium	Sparganium_hyperboreum	matK	4	0.00140252454417952	0.000467508181393174	Sparganium_hyperboreum_matKtxt
Sparganium	Sparganium_natans	rbcL	9	0.0393794749403341	0.00591899001575488	Sparganium_natans_rbcLtxt
Spergula	Spergula_arvensis	rbcL	8	0.0172060615290892	0.00212585034013605	Spergula_arvensis_rbcLtxt
Spergularia	Spergularia_bocconei	matK	4	0.00441176470588235	0.00227909345556404	Spergularia_bocconei_matKtxt
Spergularia	Spergularia_diandra	rbcL	5	0.00142225486807236	0.000946969696969697	Spergularia_diandra_rbcLtxt
Spergularia	Spergularia_marina	rbcL	15	0.100139146073078	0.00737063198602698	Spergularia_marina_rbcLtxt
Spergularia	Spergularia_media	rbcL	5	0.00183666238836301	0.000452898550724638	Spergularia_media_rbcLtxt
Sphaerophysa	Sphaerophysa_salsula	matK	9	0.00466833803913557	0.00232081648393298	Sphaerophysa_salsula_matKtxt
Spinulum	Spinulum_annotinum	rbcL	29	0.0160136102434794	0.000551571980143409	Spinulum_annotinum_rbcLtxt
Spiraea	Spiraea_chamaedryfolia	rbcL	4	0.00177535391162869	0.000556483027267668	Spiraea_chamaedryfolia_rbcLtxt
Spiraea	Spiraea_hypericifolia	rbcL	4	0.00363788090177722	0.00117785630153121	Spiraea_hypericifolia_rbcLtxt
Spiraea	Spiraea_media	matK	5	0.00267315755045316	0.00165150609073653	Spiraea_media_matKtxt
Spiraea	Spiraea_salicifolia	matK	7	0.00954376163873371	0.00390024087118452	Spiraea_salicifolia_matKtxt
Spiranthes	Spiranthes_australis	ycf1	4	0.00530392899610871	0.00258971513133555	Spiranthes_australis_ycf1txt
Spiranthes	Spiranthes_romanzoffiana	matK	22	0.0886082045444595	0.00429595463815021	Spiranthes_romanzoffiana_matKtxt
Spirodela	Spirodela_polyrhiza	matK	19	0.00452562464156371	0.000318377243922815	Spirodela_polyrhiza_matKtxt
Sporobolus	Sporobolus_anglicus	rbcL	11	0.00200089132855944	0.00018450184501845	Sporobolus_anglicus_rbcLtxt
Stachys	Stachys_arvensis	rbcL	6	0.0047008547008547	0.00122783518305906	Stachys_arvensis_rbcLtxt
Stachys	Stachys_byzantina	rbcL	5	0.00365022712524335	0.000905797101449275	Stachys_byzantina_rbcLtxt
Stachys	Stachys_palustris	matK	4	0.00283184961242216	0.000879507475813544	Stachys_palustris_matKtxt
Stachys	Stachys_sylvatica	rbcL	7	0.00193193749613983	0.000317460317460317	Stachys_sylvatica_rbcLtxt
Stellaria	Stellaria_alsine	rbcL	9	0.00720184427047262	0.00339673913043478	Stellaria_alsine_rbcLtxt
Stellaria	Stellaria_crassifolia	rbcL	10	0.0167432221958238	0.00201288244766506	Stellaria_crassifolia_rbcLtxt
Stellaria	Stellaria_graminea	matK	5	0.00777584885561404	0.00512820512820513	Stellaria_graminea_matKtxt
Stellaria	Stellaria_longifolia	rbcL	10	0.0378394190760548	0.00503220611916264	Stellaria_longifolia_rbcLtxt
Stellaria	Stellaria_longipes	matK	27	0.00529781672421659	0.00174604895045935	Stellaria_longipes_matKtxt
Stellaria	Stellaria_media	rbcL	29	0.0336014811916574	0.00451405244151358	Stellaria_media_rbcLtxt
Stellaria	Stellaria_neglecta	matK	5	0.00204698730092818	0.00102349365046409	Stellaria_neglecta_matKtxt
Stipa	Stipa_capillata	trnLtrnF	7	0.0119273322953849	0.00194828196953595	Stipa_capillata_trnLtrnFtxt
Stipa	Stipa_krylovii	trnLtrnF	4	0.00117014668782253	0.000354233085370174	Stipa_krylovii_trnLtrnFtxt
Stipa	Stipa_lessingiana	rbcL	10	0.138553003031297	0.0180686208358069	Stipa_lessingiana_rbcLtxt
Streptopus	Streptopus_amplexifolius	rbcL	13	0.00444542003421915	0.00197123660392026	Streptopus_amplexifolius_rbcLtxt
Struthiopteris	Struthiopteris_spicant	rbcL	18	0.00371577131177207	0.000213128729752771	Struthiopteris_spicant_rbcLtxt
Suaeda	Suaeda_acuminata	rbcL	6	0.0158053042548625	0.00306122448979592	Suaeda_acuminata_rbcLtxt
Suaeda	Suaeda_vermiculata	rbcL	4	0.0588996763754045	0.0229896358199172	Suaeda_vermiculata_rbcLtxt
Succisa	Succisa_pratensis	rbcL	5	0.00138546903029104	0.000922509225092251	Succisa_pratensis_rbcLtxt
Sulla	Sulla_coronaria	psbAtrnH	11	0.033941963916744	0.00955401684404406	Sulla_coronaria_psbAtrnHtxt
Symphytum	Symphytum_tuberosum	rbcL	8	0.00137098985467508	0.000822593912805045	Symphytum_tuberosum_rbcLtxt
Takhtajaniantha	Takhtajaniantha_austriaca	rpl16	7	0.00199929751028954	0.000652310251729508	Takhtajaniantha_austriaca_rpl16txt
Tamarix	Tamarix_africana	matK	9	0.0191458026509573	0.00239322533136966	Tamarix_africana_matKtxt
Tamarix	Tamarix_boveana	ndhF	4	0.00230953861247674	0.00135869565217391	Tamarix_boveana_ndhFtxt
Tamarix	Tamarix_canariensis	matK	5	0.00287769784172662	0.000719424460431655	Tamarix_canariensis_matKtxt
Tamarix	Tamarix_dalmatica	matK	5	0.00747384155455904	0.00186846038863976	Tamarix_dalmatica_matKtxt
Tamarix	Tamarix_gallica	matK	8	0.00588279376498801	0.000949597464885235	Tamarix_gallica_matKtxt
Tamarix	Tamarix_laxa	matK	4	0.00443879791705879	0.00144300144300144	Tamarix_laxa_matKtxt
Tamarix	Tamarix_nilotica	matK	8	0.0044671539753507	0.00098046905639658	Tamarix_nilotica_matKtxt
Tamarix	Tamarix_ramosissima	rbcL	5	0.00151515151515152	0.000957130071054122	Tamarix_ramosissima_rbcLtxt
Taraxacum	Taraxacum_ceratophorum	matK	14	0.00328330206378987	0.000845596113371198	Taraxacum_ceratophorum_matKtxt
Taxus	Taxus_baccata	trnLtrnF	28	0.00668073136427567	0.000557409042837362	Taxus_baccata_trnLtrnFtxt
Tephroseris	Tephroseris_balbisiana	trnLtrnF	13	0.0117586861724349	0.00195997128859837	Tephroseris_balbisiana_trnLtrnFtxt
Tephroseris	Tephroseris_crispa	Adh	4	0.0203653788559449	0.00986846511199298	Tephroseris_crispa_Adhtxt
Tephroseris	Tephroseris_helenitis	Adh	5	0.0282258064516129	0.0181195138528222	Tephroseris_helenitis_Adhtxt
Tephroseris	Tephroseris_integrifolia	ndhF	18	0.00772602694851244	0.000589048860207647	Tephroseris_integrifolia_ndhFtxt
Tephroseris	Tephroseris_papposa	ndhF	4	0.0117474302496329	0.00642415889419662	Tephroseris_papposa_ndhFtxt
Tetraena	Tetraena_alba	rbcL	7	0.00129198966408269	0	Tetraena_alba_rbcLtxt
Teucrium	Teucrium_capitatum	trnLtrnF	7	0.00311006953765391	0.00164609053497942	Teucrium_capitatum_trnLtrnFtxt
Teucrium	Teucrium_chamaedrys	matK	4	0.00138603223161382	0.000440334654337296	Teucrium_chamaedrys_matKtxt
Teucrium	Teucrium_flavum	trnLtrnF	14	0.00268789736285776	0.000454947034724087	Teucrium_flavum_trnLtrnFtxt
Teucrium	Teucrium_marum	trnLtrnF	9	0.00704225352112676	0.00308098591549296	Teucrium_marum_trnLtrnFtxt
Teucrium	Teucrium_polium	trnLtrnF	15	0.148082375953871	0.0139400859180785	Teucrium_polium_trnLtrnFtxt
Teucrium	Teucrium_scorodonia	rbcL	5	0.00833948326758076	0.00278587392422644	Teucrium_scorodonia_rbcLtxt
Thalictrum	Thalictrum_alpinum	rbcL	11	0.036022946897115	0.0038757303924646	Thalictrum_alpinum_rbcLtxt
Thalictrum	Thalictrum_flavum	matK	4	0.00394429469901168	0.00125786163522013	Thalictrum_flavum_matKtxt
Thalictrum	Thalictrum_minus	matK	7	0.00564555719194894	0.00159988300495226	Thalictrum_minus_matKtxt
Thermopsis	Thermopsis_lanceolata	matK	6	0.00131461143171222	0.000253164556962025	Thermopsis_lanceolata_matKtxt
Thinopyrum	Thinopyrum_intermedium	rbcL	12	0.00157317856175982	0.000301522689582391	Thinopyrum_intermedium_rbcLtxt
Thinopyrum	Thinopyrum_junceiforme	trnLtrnF	5	0.00275109357577837	0.00134586751021132	Thinopyrum_junceiforme_trnLtrnFtxt
Thlaspi	Thlaspi_arvense	rbcL	24	0.102334343439173	0.00328599673464765	Thlaspi_arvense_rbcLtxt
Thymbra	Thymbra_capitata	psbAtrnH	5	0.0511901215290262	0.0257950354993222	Thymbra_capitata_psbAtrnHtxt
Thymelaea	Thymelaea_pubescens	58SrRNA	4	0.0118243243243243	0.0106944065277399	Thymelaea_pubescens_58SrRNAtxt
Thymus	Thymus_longicaulis	matK	5	0.0082382762991128	0.0041191381495564	Thymus_longicaulis_matKtxt
Thymus	Thymus_oenipontanus	matK	4	0.00675961132234896	0.00337980566117448	Thymus_oenipontanus_matKtxt
Thymus	Thymus_praecox	rbcL	12	0.00379296467462897	0.000521984770326701	Thymus_praecox_rbcLtxt
Thymus	Thymus_pulegioides	rbcL	13	0.00358970242735351	0.000278241513633834	Thymus_pulegioides_rbcLtxt
Thymus	Thymus_serpyllum	rbcL	6	0.0159395194868951	0.00461537164150017	Thymus_serpyllum_rbcLtxt
Thymus	Thymus_striatus	matK	8	0.00344015933369546	0.00126742712294043	Thymus_striatus_matKtxt
Thymus	Thymus_vulgaris	matK	8	0.015318987782002	0.00434547474478222	Thymus_vulgaris_matKtxt
Tilia	Tilia_cordata	matK	11	0.000129366106080207	0	Tilia_cordata_matKtxt
Tofieldia	Tofieldia_calyculata	matK	6	0.00696667983842224	0.00082135523613963	Tofieldia_calyculata_matKtxt
Tofieldia	Tofieldia_pusilla	trnLtrnF	40	0.00484080200820278	0	Tofieldia_pusilla_trnLtrnFtxt
Torilis	Torilis_arvensis	rbcL	11	0.00164948453608247	0.000603010963835706	Torilis_arvensis_rbcLtxt
Torilis	Torilis_japonica	matK	5	0.00256357567646196	0.000307125307125307	Torilis_japonica_matKtxt
Torminalis	Torminalis_glaberrima	rbcL	7	0.00214395321231072	0.00104403500661956	Torminalis_glaberrima_rbcLtxt
Tragopogon	Tragopogon_castellanus	rpl16	59	0.00340012279159605	0.0021832027991916	Tragopogon_castellanus_rpl16txt
Tragopogon	Tragopogon_dubius	58SrRNA	16	0.0222407262277952	0.00698243614846499	Tragopogon_dubius_58SrRNAtxt
Tragopogon	Tragopogon_lainzii	18SrRNA	10	0.0124653739612188	0.00138504155124654	Tragopogon_lainzii_18SrRNAtxt
Tragopogon	Tragopogon_lamottei	rpl16	24	0.0197389992786412	0.00189651781228512	Tragopogon_lamottei_rpl16txt
Tragopogon	Tragopogon_mirabilis	trnLtrnF	7	0.00793650793650794	0.00317460317460318	Tragopogon_mirabilis_trnLtrnFtxt
Tragopogon	Tragopogon_porrifolius	trnLtrnF	11	0.00788506819744449	0.00148924936734211	Tragopogon_porrifolius_trnLtrnFtxt
Tragopogon	Tragopogon_pratensis	rbcL	17	0.00594167292011749	0.000329525483304042	Tragopogon_pratensis_rbcLtxt
Tribulus	Tribulus_terrestris	rbcL	28	0.0269390234786488	0.000854977603578435	Tribulus_terrestris_rbcLtxt
Trichophorum	Trichophorum_cespitosum	rbcL	18	0.00171385402272854	0.000344018251862586	Trichophorum_cespitosum_rbcLtxt
Trifolium	Trifolium_arvense	rbcL	15	0.133663940284285	0.00965934761001175	Trifolium_arvense_rbcLtxt
Trifolium	Trifolium_aureum	rbcL	13	0.000149880095923261	0	Trifolium_aureum_rbcLtxt
Trifolium	Trifolium_campestre	rbcL	14	0.0243765641748981	0.00778693541823139	Trifolium_campestre_rbcLtxt
Trifolium	Trifolium_dubium	rbcL	19	0.0217245115045406	0.00120772946859903	Trifolium_dubium_rbcLtxt
Trifolium	Trifolium_fragiferum	matK	4	0.00363320434617219	0.00164667896678967	Trifolium_fragiferum_matKtxt
Trifolium	Trifolium_glomeratum	rbcL	6	0.0293421494913755	0.0016	Trifolium_glomeratum_rbcLtxt
Trifolium	Trifolium_hybridum	rbcL	16	0.000116959064327485	0	Trifolium_hybridum_rbcLtxt
Trifolium	Trifolium_incarnatum	rbcL	5	0.00234186211798152	0.000919316461172399	Trifolium_incarnatum_rbcLtxt
Trifolium	Trifolium_lupinaster	matK	5	0.0291987110326186	0.0182122345036844	Trifolium_lupinaster_matKtxt
Trifolium	Trifolium_ornithopodioides	matK	4	0.0351282521231596	0.0109541451234241	Trifolium_ornithopodioides_matKtxt
Trifolium	Trifolium_repens	rbcL	40	0.0228383518208712	0.00179572462495792	Trifolium_repens_rbcLtxt
Trifolium	Trifolium_saxatile	matK	4	0.0013869625520111	0.000462320850670365	Trifolium_saxatile_matKtxt
Trifolium	Trifolium_squamosum	matK	4	0.0230858050829169	0.00659090334305214	Trifolium_squamosum_matKtxt
Trifolium	Trifolium_striatum	matK	5	0.00676722435586707	0	Trifolium_striatum_matKtxt
Triglochin	Triglochin_maritima	psbAtrnH	12	0.0750402287925168	0.00932671102510361	Triglochin_maritima_psbAtrnHtxt
Trigonella	Trigonella_balansae	trnLtrnF	5	0.00116640746500778	0.000777604976671851	Trigonella_balansae_trnLtrnFtxt
Trigonotis	Trigonotis_peduncularis	rbcL	6	0.0072665905561517	0.00325497287522604	Trigonotis_peduncularis_rbcLtxt
Tripleurospermum	Tripleurospermum_inodorum	rbcL	6	0.00371459951761311	0.00072463768115942	Tripleurospermum_inodorum_rbcLtxt
Tripleurospermum	Tripleurospermum_maritimum	rbcL	17	0.0660090245004929	0.00459726788940176	Tripleurospermum_maritimum_rbcLtxt
Trisetum	Trisetum_flavescens	matK	7	0.00406894434053686	0.000710315705412345	Trisetum_flavescens_matKtxt
Trollius	Trollius_europaeus	matK	6	0.00331148000655375	0.000537634408602151	Trollius_europaeus_matKtxt
Tulipa	Tulipa_suaveolens	matK	4	0.0137064205473549	0.00362916107596959	Tulipa_suaveolens_matKtxt
Turritis	Turritis_glabra	matK	8	0.0204735619842829	0.00470703540593884	Turritis_glabra_matKtxt
Tussilago	Tussilago_farfara	matK	11	0.00920044794800691	0.000906506774014155	Tussilago_farfara_matKtxt
Ulex	Ulex_minor	rbcL	4	0.00761904761904762	0.00253968253968254	Ulex_minor_rbcLtxt
Ulmus	Ulmus_glabra	rbcL	10	0.0122545892031688	0.00267661588582699	Ulmus_glabra_rbcLtxt
Ulmus	Ulmus_minor	psbAtrnH	11	0.0237848818759855	0.00564411956534719	Ulmus_minor_psbAtrnHtxt
Umbilicus	Umbilicus_rupestris	matK	7	0.00709743126804738	0.005486526835814	Umbilicus_rupestris_matKtxt
Urtica	Urtica_membranacea	psbAtrnH	4	0.00680272108843537	0.00408163265306122	Urtica_membranacea_psbAtrnHtxt
Urtica	Urtica_urens	rbcL	21	0.0220838174951829	0.00215203204146488	Urtica_urens_rbcLtxt
Utricularia	Utricularia_australis	rbcL	9	0.00801010101010101	0.001	Utricularia_australis_rbcLtxt
Utricularia	Utricularia_gibba	matK	6	0.00226540734915369	0.000276625172890733	Utricularia_gibba_matKtxt
Utricularia	Utricularia_intermedia	rps16	13	0.00232067510548523	0.00010535187526338	Utricularia_intermedia_rps16txt
Utricularia	Utricularia_stygia	rps16	11	0.00879120879120879	0.0010971250971251	Utricularia_stygia_rps16txt
Utricularia	Utricularia_vulgaris	trnLtrnF	9	0.00392181695373185	0.000198412698412698	Utricularia_vulgaris_trnLtrnFtxt
Vaccinium	Vaccinium_microcarpum	rbcL	10	0.00197000051368983	0.000215749730312837	Vaccinium_microcarpum_rbcLtxt
Vaccinium	Vaccinium_myrtillus	trnStrnG	86	0.0130632818894694	0.000315711732787716	Vaccinium_myrtillus_trnStrnGtxt
Vaccinium	Vaccinium_uliginosum	trnStrnG	291	0.0114853406984977	0.00169352157623472	Vaccinium_uliginosum_trnStrnGtxt
Vaccinium	Vaccinium_vitis-idaea	rpl14	130	0.0047423620611035	0.00182398540811673	Vaccinium_vitisidaea_rpl14txt
Vahlodea	Vahlodea_atropurpurea	rbcL	11	0.00156105139740814	0.00033167495854063	Vahlodea_atropurpurea_rbcLtxt
Valeriana	Valeriana_dioica	rbcL	5	0.00369685767097967	0.000924214417744917	Valeriana_dioica_rbcLtxt
Valeriana	Valeriana_officinalis	rbcL	17	0.00503429920808536	0.00100254578310874	Valeriana_officinalis_rbcLtxt
Valeriana	Valeriana_tripteris	trnLtrnF	4	0.00676437429537768	0.00375798571965427	Valeriana_tripteris_trnLtrnFtxt
Verbascum	Verbascum_blattaria	rbcL	6	0.00185088178802165	0.00036231884057971	Verbascum_blattaria_rbcLtxt
Verbascum	Verbascum_nigrum	matK	4	0.00144833110762057	0.000471475719000471	Verbascum_nigrum_matKtxt
Verbascum	Verbascum_thapsus	rbcL	21	0.00176049309524345	0	Verbascum_thapsus_rbcLtxt
Verbena	Verbena_officinalis	matK	7	0.0035571811672469	0.00153580628878271	Verbena_officinalis_matKtxt
Veronica	Veronica_	rps16	8	0.00425531914893617	0.00060790273556231	Veronica__rps16txt
Veronica	Veronica_agrestis	rbcL	7	0.0214362668448229	0.00743440719329295	Veronica_agrestis_rbcLtxt
Veronica	Veronica_anagallis-aquatica	rps16	16	0.00790175092946934	0.00194473728551234	Veronica_anagallisaquatica_rps16txt
Veronica	Veronica_anagalloides	rps16	15	0.0274922166198555	0.0048674589075659	Veronica_anagalloides_rps16txt
Veronica	Veronica_arvensis	rbcL	15	0.0211869101675406	0.00124223602484472	Veronica_arvensis_rbcLtxt
Veronica	Veronica_austriaca	rbcL	6	0.00181028382734492	0.000361663652802893	Veronica_austriaca_rbcLtxt
Veronica	Veronica_barrelieri	rps16	54	0.00473705339221197	0.000562023283821758	Veronica_barrelieri_rps16txt
Veronica	Veronica_beccabunga	rps16	8	0.0426220975801092	0.0103165007973471	Veronica_beccabunga_rps16txt
Veronica	Veronica_catenata	rps16	5	0.00379845781952266	0.00177270672606505	Veronica_catenata_rps16txt
Veronica	Veronica_chamaedrys	rps16	97	0.0201749667994688	0.00900879814077025	Veronica_chamaedrys_rps16txt
Veronica	Veronica_incana	psbAtrnH	9	0.0459486220288467	0.0170385457198444	Veronica_incana_psbAtrnHtxt
Veronica	Veronica_longifolia	rps16	8	0.00325772491427407	0.00108590830475802	Veronica_longifolia_rps16txt
Veronica	Veronica_officinalis	rbcL	14	0.00401145975595488	0.000157629255989912	Veronica_officinalis_rbcLtxt
Veronica	Veronica_scardica	rps16	4	0.15012350279665	0.0534763677103846	Veronica_scardica_rps16txt
Veronica	Veronica_scutellata	rbcL	6	0.0036941293627354	0.000738007380073801	Veronica_scutellata_rbcLtxt
Veronica	Veronica_serpyllifolia	rbcL	13	0.0159801185130515	0.000986193293885602	Veronica_serpyllifolia_rbcLtxt
Veronica	Veronica_spicata	rps16	43	0.00478168341965752	0.00060790273556231	Veronica_spicata_rps16txt
Veronica	Veronica_verna	rbcL	4	0.0261258003161081	0.0153899320878606	Veronica_verna_rbcLtxt
Viburnum	Viburnum_opulus	rbcL	21	0.00768299486706514	0.000457875457875458	Viburnum_opulus_rbcLtxt
Vicia	Vicia_articulata	matK	4	0.00583090379008746	0.00388726919339164	Vicia_articulata_matKtxt
Vicia	Vicia_benghalensis	matK	8	0.0174304199600942	0.00276101530730912	Vicia_benghalensis_matKtxt
Vicia	Vicia_bithynica	matK	5	0.00978104135992208	0.00260651754071239	Vicia_bithynica_matKtxt
Vicia	Vicia_cracca	rbcL	37	0.0276094169168406	0.00105247483417729	Vicia_cracca_rbcLtxt
Vicia	Vicia_ervilia	matK	6	0.00932944606413994	0.00233236151603499	Vicia_ervilia_matKtxt
Vicia	Vicia_hirsuta	rbcL	25	0.0288486994462328	0.00168517316586852	Vicia_hirsuta_rbcLtxt
Vicia	Vicia_lutea	matK	7	0.0246913738886413	0.00704807509052792	Vicia_lutea_matKtxt
Vicia	Vicia_multicaulis	matK	6	0.00726750689835185	0.0022827820539491	Vicia_multicaulis_matKtxt
Vicia	Vicia_narbonensis	matK	5	0.00473760932944606	0.0021865889212828	Vicia_narbonensis_matKtxt
Vicia	Vicia_parviflora	rbcL	6	0.039835528429168	0.00610339077265147	Vicia_parviflora_rbcLtxt
Vicia	Vicia_peregrina	psbAtrnH	4	0.0192611256147168	0.0155930625543885	Vicia_peregrina_psbAtrnHtxt
Vicia	Vicia_sativa	rbcL	46	0.0878192301124917	0.00226780127211369	Vicia_sativa_rbcLtxt
Vicia	Vicia_sepium	matK	44	0.248747310975105	0.00634999175325746	Vicia_sepium_matKtxt
Vicia	Vicia_sylvatica	matK	4	0.023572578081043	0.0037817396002161	Vicia_sylvatica_matKtxt
Vicia	Vicia_tetrasperma	rbcL	24	0.020506515796247	0.00402345268916917	Vicia_tetrasperma_rbcLtxt
Vinca	Vinca_major	rbcL	6	0.00438224524815361	0.00217391304347826	Vinca_major_rbcLtxt
Vinca	Vinca_minor	matK	13	0.00128132170504548	9.81546917942678e-05	Vinca_minor_matKtxt
Vincetoxicum	Vincetoxicum_hirundinaria	psbAtrnH	6	0.0436329170383586	0.0232158786797502	Vincetoxicum_hirundinaria_psbAtrnHtxt
Viola	Viola_alba	trnStrnG	17	0.022951244813278	0.0191908713692946	Viola_alba_trnStrnGtxt
Viola	Viola_arvensis	rbcL	6	0.00184776197204351	0.0003690036900369	Viola_arvensis_rbcLtxt
Viola	Viola_collina	rbcL	4	0.00176964186648424	0.000461041954817888	Viola_collina_rbcLtxt
Viola	Viola_hirta	rbcL	5	0.00148514851485149	0.000956304117496621	Viola_hirta_rbcLtxt
Viola	Viola_mirabilis	psbAtrnH	12	0.0266148284866919	0.00598804820351075	Viola_mirabilis_psbAtrnHtxt
Viola	Viola_odorata	trnStrnG	13	0.0069589422407794	0.00208768267223382	Viola_odorata_trnStrnGtxt
Viola	Viola_riviniana	psbAtrnH	18	0.00326786378094019	0.000567429544164933	Viola_riviniana_psbAtrnHtxt
Viola	Viola_selkirkii	rbcL	7	0.00706774729842061	0.00115633074935401	Viola_selkirkii_rbcLtxt
Viola	Viola_suavis	psbAtrnH	10	0.00313111786185523	0.00207688854921086	Viola_suavis_psbAtrnHtxt
Viola	Viola_tanaitica	psbAtrnH	5	0.0143391521197007	0.00862199731814017	Viola_tanaitica_psbAtrnHtxt
Viola	Viola_tricolor	matK	10	0.00113199962043068	0.00028022978842651	Viola_tricolor_matKtxt
Viscaria	Viscaria_alpina	rps16	10	0.00118082789511128	0.000128452151573539	Viscaria_alpina_rps16txt
Vitex	Vitex_agnus-castus	trnLtrnF	14	0.017138953401765	0.000233100233100233	Vitex_agnuscastus_trnLtrnFtxt
Vitis	Vitis_rupestris	trnLtrnF	33	0.00472122302158274	0.00141299031763149	Vitis_rupestris_trnLtrnFtxt
Vitis	Vitis_vinifera	trnLtrnF	12	0.00744074922801251	0.000948115212345114	Vitis_vinifera_trnLtrnFtxt
Withania	Withania_somnifera	rbcL	21	0.0682104495258806	0.00441649741306266	Withania_somnifera_rbcLtxt
Wolffia	Wolffia_arrhiza	rbcL	5	0.0353687847738335	0.0158750491024117	Wolffia_arrhiza_rbcLtxt
Woodsia	Woodsia_glabella	rbcL	13	0.00222330343081685	0.000700622965392597	Woodsia_glabella_rbcLtxt
Wulfenia	Wulfenia_baldaccii	ndhF	15	0.00110482341588802	0	Wulfenia_baldaccii_ndhFtxt
Wulfenia	Wulfenia_carinthiaca	ndhF	48	0.00223351997301868	0	Wulfenia_carinthiaca_ndhFtxt
Xanthium	Xanthium_strumarium	rbcL	14	0.00237395089098476	0.000270743365397933	Xanthium_strumarium_rbcLtxt
